time,cpu,ram,connections,requests
14:20:20,74.00,0.77,52,53
14:20:21,77.00,0.78,52,53
14:20:22,77.00,0.77,52,53
14:20:23,74.00,0.76,52,53
14:20:24,78.00,0.77,52,53
14:20:25,76.00,0.78,52,53
14:20:26,81.00,0.78,52,53
14:20:27,77.00,0.77,52,53
14:20:28,73.00,0.78,52,53
14:20:29,72.00,0.77,52,53
14:20:30,76.00,0.78,52,53
14:20:31,78.00,0.78,52,53
14:20:32,79.00,0.78,52,53
14:20:33,79.00,0.77,52,53
14:20:34,79.00,0.78,54,55
14:20:35,79.00,0.79,54,55
14:20:36,74.00,0.78,54,55
14:20:37,86.00,0.79,54,55
14:20:38,79.00,0.78,54,55
14:20:39,78.00,0.78,54,55
14:20:40,80.00,0.78,54,55
14:20:41,76.24,0.78,54,55
14:20:42,79.00,0.76,54,55
14:20:43,79.00,0.77,54,55
14:20:44,81.00,0.80,54,55
14:20:45,80.00,0.77,54,55
14:20:46,79.00,0.77,54,55
14:20:47,82.00,0.77,54,55
14:20:48,77.00,0.78,54,55
14:20:49,77.00,0.77,54,55
14:20:50,77.00,0.78,54,55
14:20:51,80.00,0.77,54,55
14:20:52,79.00,0.79,54,55
14:20:53,82.00,0.78,54,55
14:20:54,80.00,0.77,54,55
14:20:55,74.00,0.78,54,55
14:20:56,79.00,0.76,54,55
14:20:57,75.00,0.77,54,55
14:20:58,78.00,0.77,54,55
14:20:59,77.23,0.76,54,55
14:21:00,80.00,0.77,54,55
14:21:01,81.00,0.77,54,55
14:21:02,71.00,0.77,54,55
14:21:03,82.00,0.77,54,55
14:21:04,82.00,0.79,56,57
14:21:05,78.00,0.77,56,57
14:21:06,82.00,0.78,56,57
14:21:07,80.00,0.78,56,57
14:21:08,78.00,0.77,56,57
14:21:09,79.00,0.78,56,57
14:21:10,78.00,0.78,56,57
14:21:11,78.00,0.77,56,57
14:21:12,81.00,0.77,56,57
14:21:13,82.00,0.80,56,57
14:21:14,81.00,0.76,56,57
14:21:15,82.00,0.77,56,57
14:21:16,77.00,0.77,56,57
14:21:17,81.00,0.77,56,57
14:21:18,79.00,0.77,56,57
14:21:19,79.00,0.78,56,57
14:21:20,80.00,0.78,56,57
14:21:21,78.00,0.76,56,57
14:21:22,79.00,0.78,56,57
14:21:23,80.00,0.78,56,57
14:21:24,76.00,0.78,56,57
14:21:25,77.00,0.78,56,57
14:21:26,73.00,0.78,56,57
14:21:27,84.00,0.78,56,57
14:21:28,79.00,0.78,56,57
14:21:29,78.00,0.78,56,57
14:21:30,82.00,0.76,56,57
14:21:31,81.00,0.76,56,57
14:21:32,74.00,0.76,56,57
14:21:33,82.00,0.78,56,57
14:21:34,85.00,0.79,58,59
14:21:35,77.00,0.77,58,59
14:21:36,78.00,0.77,58,59
14:21:37,81.00,0.76,58,59
14:21:38,77.00,0.76,58,59
14:21:39,85.00,0.76,58,59
14:21:40,81.00,0.78,58,59
14:21:41,82.00,0.79,58,59
14:21:42,83.00,0.78,58,59
14:21:43,85.00,0.76,58,59
14:21:44,81.00,0.77,58,59
14:21:45,82.00,0.77,58,59
14:21:46,82.18,0.76,58,59
14:21:47,77.00,0.76,58,59
14:21:48,81.00,0.78,58,59
14:21:49,84.00,0.78,58,59
14:21:50,79.00,0.77,58,59
14:21:51,79.00,0.76,58,59
14:21:52,79.00,0.76,58,59
14:21:53,84.00,0.78,58,59
14:21:54,79.00,0.76,58,59
14:21:55,78.00,0.77,58,59
14:21:56,77.00,0.79,58,59
14:21:57,84.00,0.79,58,59
14:21:58,79.00,0.76,58,59
14:21:59,77.00,0.77,58,59
14:22:00,73.00,0.77,58,59
14:22:01,81.00,0.77,58,59
14:22:02,82.00,0.76,58,59
14:22:03,79.00,0.77,58,59
14:22:04,84.00,0.78,60,61
14:22:05,88.00,0.76,60,61
14:22:06,90.00,0.78,60,61
14:22:07,82.00,0.79,60,61
14:22:08,78.00,0.78,60,61
14:22:09,79.00,0.80,60,61
14:22:10,80.00,0.79,60,61
14:22:11,88.00,0.77,60,61
14:22:12,82.00,0.76,60,61
14:22:13,87.00,0.78,60,61
14:22:14,80.00,0.78,60,61
14:22:15,83.00,0.78,60,61
14:22:16,77.00,0.77,60,61
14:22:17,79.00,0.77,60,61
14:22:18,90.00,0.80,60,61
14:22:19,83.17,0.77,60,61
14:22:20,82.00,0.77,60,61
14:22:21,81.00,0.77,60,61
14:22:22,77.00,0.78,60,61
14:22:23,77.00,0.77,60,61
14:22:24,77.00,0.76,60,61
14:22:25,78.00,0.78,60,61
14:22:26,83.00,0.80,60,61
14:22:27,79.00,0.79,60,61
14:22:28,81.00,0.75,60,61
14:22:29,81.00,0.78,60,61
14:22:30,82.00,0.78,60,61
14:22:31,81.00,0.77,60,61
14:22:32,82.00,0.78,60,61
14:22:33,82.00,0.78,60,61
14:22:34,82.00,0.75,62,63
14:22:35,84.00,0.76,62,63
14:22:36,83.00,0.79,62,63
14:22:37,87.00,0.77,62,63
14:22:38,85.00,0.77,62,63
14:22:39,84.00,0.76,62,63
14:22:40,77.00,0.76,62,63
14:22:41,83.00,0.78,62,63
14:22:42,77.00,0.78,62,63
14:22:43,79.00,0.80,62,63
14:22:44,76.00,0.76,62,63
14:22:45,81.00,0.75,62,63
14:22:46,88.00,0.77,62,63
14:22:47,77.00,0.77,62,63
14:22:48,85.00,0.77,62,63
14:22:49,80.20,0.80,62,63
14:22:50,78.00,0.75,62,63
14:22:51,81.00,0.77,62,63
14:22:52,83.00,0.78,62,63
14:22:53,77.00,0.78,62,63
14:22:54,81.19,0.78,62,63
14:22:55,74.00,0.78,62,63
14:22:56,74.00,0.77,62,63
14:22:57,83.00,0.76,62,63
14:22:58,77.00,0.76,62,63
14:22:59,80.00,0.78,62,63
14:23:00,81.00,0.79,62,63
14:23:01,78.00,0.78,62,63
14:23:02,83.00,0.77,62,63
14:23:03,81.00,0.78,62,63
14:23:04,80.20,0.80,64,65
14:23:05,74.00,0.76,64,65
14:23:06,79.00,0.77,64,65
14:23:07,83.00,0.77,64,65
14:23:08,74.00,0.79,64,65
14:23:09,77.00,0.77,64,65
14:23:10,78.00,0.80,64,65
14:23:11,76.00,0.75,64,65
14:23:12,78.00,0.79,64,65
14:23:13,92.00,0.76,64,65
14:23:14,80.00,0.77,64,65
14:23:15,85.00,0.77,64,65
14:23:16,83.00,0.77,64,65
14:23:17,78.00,0.78,64,65
14:23:18,81.00,0.79,64,65
14:23:19,82.00,0.75,64,65
14:23:20,82.00,0.76,64,65
14:23:21,77.00,0.77,64,65
14:23:22,80.00,0.78,64,65
14:23:23,82.00,0.77,64,65
14:23:24,75.00,0.78,64,65
14:23:25,77.00,0.78,64,65
14:23:26,81.19,0.78,64,65
14:23:27,78.00,0.78,64,65
14:23:28,81.00,0.76,64,65
14:23:29,83.00,0.77,64,65
14:23:30,80.00,0.78,64,65
14:23:31,77.00,0.78,64,65
14:23:32,83.00,0.79,64,65
14:23:33,77.00,0.76,64,65
14:23:34,81.00,0.77,66,67
14:23:35,79.00,0.78,66,67
14:23:36,85.00,0.76,66,67
14:23:37,84.00,0.77,66,67
14:23:38,80.00,0.78,66,67
14:23:39,79.00,0.77,66,67
14:23:40,84.00,0.80,66,67
14:23:41,82.00,0.78,66,67
14:23:42,78.00,0.76,66,67
14:23:43,82.00,0.77,66,67
14:23:44,86.00,0.76,66,67
14:23:45,85.00,0.77,66,67
14:23:46,86.00,0.82,66,67
14:23:47,79.00,0.75,66,67
14:23:48,84.00,0.78,66,67
14:23:49,85.00,0.80,66,67
14:23:50,83.00,0.78,66,67
14:23:51,78.00,0.78,66,67
14:23:52,80.00,0.79,66,67
14:23:53,79.00,0.77,66,67
14:23:54,79.00,0.76,66,67
14:23:55,73.00,0.76,66,67
14:23:56,78.00,0.76,66,67
14:23:57,81.00,0.77,66,67
14:23:58,86.00,0.80,66,67
14:23:59,76.00,0.78,66,67
14:24:00,84.00,0.77,66,67
14:24:01,80.00,0.77,66,67
14:24:02,75.00,0.78,66,67
14:24:03,81.00,0.78,66,67
14:24:04,80.00,0.77,68,69
14:24:05,76.00,0.79,68,69
14:24:06,87.00,0.76,68,69
14:24:07,80.00,0.77,68,69
14:24:08,72.00,0.77,68,69
14:24:09,84.00,0.77,68,69
14:24:10,82.00,0.76,68,69
14:24:11,84.00,0.76,68,69
14:24:12,81.00,0.76,68,69
14:24:13,82.00,0.78,68,69
14:24:14,77.23,0.75,68,69
14:24:15,78.00,0.76,68,69
14:24:16,83.17,0.77,68,69
14:24:17,82.00,0.79,68,69
14:24:18,73.00,0.78,68,69
14:24:19,80.00,0.79,68,69
14:24:20,84.00,0.76,68,69
14:24:21,76.00,0.76,68,69
14:24:22,82.00,0.78,68,69
14:24:23,81.00,0.77,68,69
14:24:24,76.00,0.78,68,69
14:24:25,75.00,0.76,68,69
14:24:26,80.00,0.79,68,69
14:24:27,85.00,0.78,68,69
14:24:28,77.23,0.79,68,69
14:24:29,77.00,0.77,68,69
14:24:30,80.00,0.78,68,69
14:24:31,85.00,0.77,68,69
14:24:32,86.00,0.78,68,69
14:24:33,84.00,0.78,68,69
14:24:34,86.00,0.76,70,71
14:24:35,82.00,0.78,70,71
14:24:36,80.00,0.78,70,71
14:24:37,78.00,0.79,70,71
14:24:38,84.00,0.80,70,71
14:24:39,82.00,0.77,70,71
14:24:40,82.00,0.77,70,71
14:24:41,79.00,0.79,70,71
14:24:42,77.00,0.79,70,71
14:24:43,86.00,0.76,70,71
14:24:44,84.00,0.78,70,71
14:24:45,81.00,0.79,70,71
14:24:46,81.19,0.78,70,71
14:24:47,80.00,0.78,70,71
14:24:48,83.00,0.78,70,71
14:24:49,85.00,0.79,70,71
14:24:50,80.00,0.77,70,71
14:24:51,83.00,0.78,70,71
14:24:52,88.00,0.76,70,71
14:24:53,79.00,0.78,70,71
14:24:54,80.00,0.79,70,71
14:24:55,80.00,0.76,70,71
14:24:56,83.00,0.78,70,71
14:24:57,82.00,0.76,70,71
14:24:58,81.00,0.77,70,71
14:24:59,87.00,0.78,70,71
14:25:00,79.00,0.76,70,71
14:25:01,84.00,0.77,70,71
14:25:02,83.00,0.77,70,71
14:25:03,87.00,0.77,70,71
14:25:04,83.00,0.77,72,73
14:25:05,85.00,0.77,72,73
14:25:06,86.00,0.79,72,73
14:25:07,84.00,0.77,72,73
14:25:08,84.00,0.77,72,73
14:25:09,75.00,0.76,72,73
14:25:10,79.00,0.77,72,73
14:25:11,84.00,0.77,72,73
14:25:12,81.00,0.75,72,73
14:25:13,86.00,0.77,72,73
14:25:14,83.00,0.79,72,73
14:25:15,83.00,0.76,72,73
14:25:16,84.00,0.77,72,73
14:25:17,79.00,0.78,72,73
14:25:18,80.00,0.79,72,73
14:25:19,80.00,0.79,72,73
14:25:20,81.00,0.75,72,73
14:25:21,83.00,0.77,72,73
14:25:22,85.00,0.79,72,73
14:25:23,76.00,0.78,72,73
14:25:24,78.00,0.77,72,73
14:25:25,77.00,0.79,72,73
14:25:26,81.00,0.78,72,73
14:25:27,77.00,0.79,72,73
14:25:28,83.00,0.77,72,73
14:25:29,85.00,0.78,72,73
14:25:30,83.00,0.80,72,73
14:25:31,83.00,0.76,72,73
14:25:32,81.00,0.77,72,73
14:25:33,83.00,0.79,72,73
14:25:34,83.00,0.79,74,75
14:25:35,85.00,0.77,74,75
14:25:36,83.00,0.77,74,75
14:25:37,79.00,0.79,74,75
14:25:38,86.00,0.79,74,75
14:25:39,81.00,0.76,74,75
14:25:40,78.00,0.75,74,75
14:25:41,89.00,0.78,74,75
14:25:42,82.00,0.79,74,75
14:25:43,88.00,0.78,74,75
14:25:44,87.00,0.79,74,75
14:25:45,83.00,0.78,74,75
14:25:46,79.00,0.77,74,75
14:25:47,80.00,0.79,74,75
14:25:48,88.00,0.80,74,75
14:25:49,86.00,0.77,74,75
14:25:50,79.00,0.78,74,75
14:25:51,83.00,0.80,74,75
14:25:52,84.00,0.77,74,75
14:25:53,80.00,0.79,74,75
14:25:54,76.00,0.78,74,75
14:25:55,80.00,0.78,74,75
14:25:56,85.00,0.77,74,75
14:25:57,82.00,0.77,74,75
14:25:58,82.00,0.77,74,75
14:25:59,91.00,0.76,74,75
14:26:00,83.00,0.78,74,75
14:26:01,79.00,0.78,74,75
14:26:02,79.00,0.77,74,75
14:26:03,85.00,0.79,74,75
14:26:04,87.25,0.79,76,77
14:26:05,80.00,0.79,76,77
14:26:06,82.18,0.81,76,77
14:26:07,82.00,0.77,76,77
14:26:08,90.00,0.78,76,77
14:26:09,77.00,0.79,76,77
14:26:10,81.00,0.78,76,77
14:26:11,84.00,0.78,76,77
14:26:12,80.00,0.78,76,77
14:26:13,81.00,0.76,76,77
14:26:14,84.00,0.77,76,77
14:26:15,83.00,0.78,76,77
14:26:16,83.00,0.76,76,77
14:26:17,79.00,0.77,76,77
14:26:18,82.00,0.76,76,77
14:26:19,85.00,0.80,76,77
14:26:20,86.00,0.77,76,77
14:26:21,86.00,0.78,76,77
14:26:22,87.00,0.78,76,77
14:26:23,78.00,0.78,76,77
14:26:24,77.00,0.79,76,77
14:26:25,83.00,0.77,76,77
14:26:26,83.00,0.78,76,77
14:26:27,81.00,0.78,76,77
14:26:28,84.00,0.79,76,77
14:26:29,83.00,0.79,76,77
14:26:30,83.00,0.78,76,77
14:26:31,81.00,0.79,76,77
14:26:32,80.00,0.77,76,77
14:26:33,79.00,0.77,76,77
14:26:34,82.00,0.79,78,79
14:26:35,82.00,0.79,78,79
14:26:36,83.00,0.77,78,79
14:26:37,83.00,0.80,78,79
14:26:38,84.00,0.77,78,79
14:26:39,81.00,0.78,78,79
14:26:40,82.00,0.77,78,79
14:26:41,81.00,0.77,78,79
14:26:42,87.00,0.78,78,79
14:26:43,83.00,0.80,78,79
14:26:44,87.00,0.78,78,79
14:26:45,76.00,0.76,78,79
14:26:46,85.00,0.77,78,79
14:26:47,85.00,0.78,78,79
14:26:48,84.00,0.78,78,79
14:26:49,76.00,0.77,78,79
14:26:50,85.00,0.77,78,79
14:26:51,80.00,0.80,78,79
14:26:52,90.00,0.78,78,79
14:26:53,80.00,0.78,78,79
14:26:54,82.00,0.80,78,79
14:26:55,83.00,0.77,78,79
14:26:56,87.00,0.78,78,79
14:26:57,85.00,0.76,78,79
14:26:58,89.00,0.76,78,79
14:26:59,84.00,0.79,78,79
14:27:00,89.00,0.78,78,79
14:27:01,81.19,0.77,78,79
14:27:02,83.00,0.79,78,79
14:27:03,83.00,0.77,78,79
14:27:04,84.00,0.77,80,81
14:27:05,82.00,0.80,80,81
14:27:06,83.00,0.76,80,81
14:27:07,84.00,0.77,80,81
14:27:08,80.00,0.80,80,81
14:27:09,81.00,0.75,80,81
14:27:10,82.00,0.78,80,81
14:27:11,84.00,0.78,80,81
14:27:12,78.00,0.79,80,81
14:27:13,87.00,0.77,80,81
14:27:14,87.00,0.76,80,81
14:27:15,82.00,0.77,80,81
14:27:16,81.00,0.80,80,81
14:27:17,86.00,0.77,80,81
14:27:18,78.22,0.77,80,81
14:27:19,81.00,0.79,80,81
14:27:20,85.00,0.76,80,81
14:27:21,80.00,0.80,80,81
14:27:22,86.00,0.80,80,81
14:27:23,87.00,0.77,80,81
14:27:24,85.00,0.79,80,81
14:27:25,77.00,0.76,80,81
14:27:26,85.00,0.80,80,81
14:27:27,86.00,0.77,80,81
14:27:28,87.00,0.77,80,81
14:27:29,86.00,0.76,80,81
14:27:30,79.00,0.79,80,81
14:27:31,77.00,0.78,80,81
14:27:32,74.00,0.79,80,81
14:27:33,84.00,0.76,80,81
14:27:34,82.00,0.77,82,83
14:27:35,81.00,0.79,82,83
14:27:36,81.00,0.79,82,83
14:27:37,82.00,0.78,82,83
14:27:38,85.00,0.77,82,83
14:27:39,83.17,0.79,82,83
14:27:40,86.00,0.79,82,83
14:27:41,84.00,0.77,82,83
14:27:42,81.00,0.77,82,83
14:27:43,89.00,0.76,82,83
14:27:44,87.00,0.79,82,83
14:27:45,86.00,0.76,82,83
14:27:46,86.00,0.78,82,83
14:27:47,84.00,0.80,82,83
14:27:48,81.00,0.78,82,83
14:27:49,78.00,0.76,82,83
14:27:50,85.00,0.75,82,83
14:27:51,87.00,0.74,82,83
14:27:52,85.00,0.78,82,83
14:27:53,80.00,0.79,82,83
14:27:54,85.00,0.77,82,83
14:27:55,78.00,0.78,82,83
14:27:56,82.00,0.77,82,83
14:27:57,89.00,0.80,82,83
14:27:58,89.00,0.75,82,83
14:27:59,82.00,0.79,82,83
14:28:00,87.00,0.79,82,83
14:28:01,90.00,0.78,82,83
14:28:02,84.00,0.80,82,83
14:28:03,82.18,0.79,82,83
14:28:04,90.00,0.77,84,85
14:28:05,86.00,0.77,84,85
14:28:06,86.00,0.78,84,85
14:28:07,78.00,0.78,84,85
14:28:08,78.00,0.79,84,85
14:28:09,85.00,0.77,84,85
14:28:10,88.00,0.78,84,85
14:28:11,86.00,0.79,84,85
14:28:12,86.00,0.77,84,85
14:28:13,87.00,0.77,84,85
14:28:14,87.00,0.77,84,85
14:28:15,87.00,0.78,84,85
14:28:16,80.00,0.81,84,85
14:28:17,88.00,0.77,84,85
14:28:18,82.00,0.77,84,85
14:28:19,85.00,0.76,84,85
14:28:20,86.00,0.75,84,85
14:28:21,82.00,0.78,84,85
14:28:22,87.00,0.81,84,85
14:28:23,82.00,0.78,84,85
14:28:24,88.12,0.77,84,85
14:28:25,79.00,0.78,84,85
14:28:26,88.00,0.77,84,85
14:28:27,84.00,0.79,84,85
14:28:28,85.00,0.78,84,85
14:28:29,87.00,0.78,84,85
14:28:30,80.00,0.80,84,85
14:28:31,82.00,0.77,84,85
14:28:32,86.00,0.78,84,85
14:28:33,79.00,0.79,84,85
14:28:34,85.00,0.76,86,87
14:28:35,88.00,0.78,86,87
14:28:36,81.00,0.79,86,87
14:28:37,86.00,0.76,86,87
14:28:38,86.00,0.79,86,87
14:28:39,91.00,0.79,86,87
14:28:40,83.00,0.78,86,87
14:28:41,86.00,0.79,86,87
14:28:42,84.00,0.76,86,87
14:28:43,89.11,0.76,86,87
14:28:44,82.00,0.78,86,87
14:28:45,88.00,0.77,86,87
14:28:46,89.00,0.78,86,87
14:28:47,82.00,0.78,86,87
14:28:48,85.00,0.78,86,87
14:28:49,83.00,0.78,86,87
14:28:50,83.00,0.81,86,87
14:28:51,81.00,0.78,86,87
14:28:52,84.16,0.79,86,87
14:28:53,84.00,0.81,86,87
14:28:54,81.00,0.78,86,87
14:28:55,83.00,0.78,86,87
14:28:56,84.00,0.80,86,87
14:28:57,81.00,0.77,86,87
14:28:58,82.00,0.80,86,87
14:28:59,82.00,0.78,86,87
14:29:00,81.00,0.78,86,87
14:29:01,82.00,0.78,86,87
14:29:02,78.00,0.80,86,87
14:29:03,85.00,0.76,86,87
14:29:04,77.00,0.77,88,89
14:29:05,80.00,0.80,88,89
14:29:06,81.00,0.76,88,89
14:29:07,83.00,0.78,88,89
14:29:08,89.00,0.75,88,89
14:29:09,83.00,0.75,88,89
14:29:10,83.00,0.80,88,89
14:29:11,88.00,0.76,88,89
14:29:12,83.00,0.78,88,89
14:29:13,86.00,0.79,88,89
14:29:14,89.00,0.78,88,89
14:29:15,85.00,0.80,88,89
14:29:16,82.00,0.78,88,89
14:29:17,81.00,0.78,88,89
14:29:18,82.00,0.78,88,89
14:29:19,87.00,0.77,88,89
14:29:20,84.00,0.78,88,89
14:29:21,89.00,0.76,88,89
14:29:22,86.00,0.79,88,89
14:29:23,87.00,0.80,88,89
14:29:24,79.21,0.77,88,89
14:29:25,77.00,0.79,88,89
14:29:26,82.00,0.79,88,89
14:29:27,84.00,0.75,88,89
14:29:28,84.00,0.77,88,89
14:29:29,80.00,0.78,88,89
14:29:30,85.00,0.77,88,89
14:29:31,84.00,0.78,88,89
14:29:32,84.00,0.79,88,89
14:29:33,84.00,0.76,88,89
14:29:34,95.00,0.75,90,91
14:29:35,82.00,0.78,90,91
14:29:36,85.00,0.79,90,91
14:29:37,81.00,0.76,90,91
14:29:38,83.00,0.77,90,91
14:29:39,88.00,0.77,90,91
14:29:40,85.00,0.79,90,91
14:29:41,79.00,0.78,90,91
14:29:42,80.00,0.78,90,91
14:29:43,91.00,0.80,90,91
14:29:44,87.00,0.77,90,91
14:29:45,86.00,0.80,90,91
14:29:46,86.00,0.77,90,91
14:29:47,85.00,0.77,90,91
14:29:48,82.00,0.78,90,91
14:29:49,81.00,0.80,90,91
14:29:50,82.00,0.79,90,91
14:29:51,87.00,0.78,90,91
14:29:52,83.00,0.78,90,91
14:29:53,86.00,0.79,90,91
14:29:54,82.00,0.77,90,91
14:29:55,81.00,0.78,90,91
14:29:56,86.00,0.77,90,91
14:29:57,83.00,0.80,90,91
14:29:58,88.00,0.77,90,91
14:29:59,83.00,0.76,90,91
14:30:00,86.00,0.78,90,91
14:30:01,82.00,0.79,90,91
14:30:02,88.00,0.77,90,91
14:30:03,85.15,0.78,90,91
14:30:04,79.00,0.78,90,91
14:30:05,90.00,0.78,92,93
14:30:06,86.00,0.77,92,93
14:30:07,84.00,0.79,92,93
14:30:08,86.00,0.77,92,93
14:30:09,90.00,0.79,92,93
14:30:10,86.00,0.76,92,93
14:30:11,86.00,0.78,92,93
14:30:12,80.20,0.78,92,93
14:30:13,79.80,0.78,92,93
14:30:14,90.00,0.77,92,93
14:30:15,84.00,0.80,92,93
14:30:16,79.21,0.81,92,93
14:30:17,87.00,0.77,92,93
14:30:18,93.00,0.79,92,93
14:30:19,83.00,0.77,92,93
14:30:20,80.00,0.79,92,93
14:30:21,87.00,0.78,92,93
14:30:22,84.00,0.79,92,93
14:30:23,88.00,0.78,92,93
14:30:24,81.00,0.79,92,93
14:30:25,80.00,0.76,92,93
14:30:26,87.00,0.75,92,93
14:30:27,87.13,0.78,92,93
14:30:28,90.00,0.77,92,93
14:30:29,86.00,0.78,92,93
14:30:30,84.00,0.78,92,93
14:30:31,82.00,0.79,92,93
14:30:32,83.00,0.75,92,93
14:30:33,87.00,0.80,92,93
14:30:34,85.00,0.77,92,93
14:30:35,81.00,0.79,94,95
14:30:36,86.00,0.80,94,95
14:30:37,87.00,0.80,94,95
14:30:38,87.00,0.80,94,95
14:30:39,87.00,0.78,94,95
14:30:40,86.00,0.80,94,95
14:30:41,85.00,0.79,94,95
14:30:42,85.00,0.80,94,95
14:30:43,84.00,0.78,94,95
14:30:44,84.00,0.81,94,95
14:30:45,86.00,0.78,94,95
14:30:46,83.00,0.79,94,95
14:30:47,87.00,0.79,94,95
14:30:48,86.00,0.77,94,95
14:30:49,84.00,0.79,94,95
14:30:50,83.00,0.78,94,95
14:30:51,85.00,0.78,94,95
14:30:52,86.00,0.78,94,95
14:30:53,84.00,0.78,94,95
14:30:54,80.00,0.77,94,95
14:30:55,83.17,0.80,94,95
14:30:56,87.00,0.78,94,95
14:30:57,88.00,0.78,94,95
14:30:58,86.00,0.79,94,95
14:30:59,87.00,0.79,94,95
14:31:00,83.00,0.76,94,95
14:31:01,91.00,0.80,94,95
14:31:02,84.00,0.79,94,95
14:31:03,87.00,0.79,94,95
14:31:04,87.00,0.78,94,95
14:31:05,86.00,0.79,96,97
14:31:06,88.00,0.78,96,97
14:31:07,88.00,0.79,96,97
14:31:08,89.00,0.78,96,97
14:31:09,83.00,0.78,96,97
14:31:10,90.00,0.81,96,97
14:31:11,89.00,0.76,96,97
14:31:12,84.00,0.77,96,97
14:31:13,86.00,0.78,96,97
14:31:14,88.00,0.77,96,97
14:31:15,91.00,0.80,96,97
14:31:16,83.00,0.79,96,97
14:31:17,82.00,0.78,96,97
14:31:18,89.00,0.79,96,97
14:31:19,83.00,0.78,96,97
14:31:20,88.00,0.77,96,97
14:31:21,80.00,0.79,96,97
14:31:22,83.00,0.79,96,97
14:31:23,85.00,0.78,96,97
14:31:24,90.00,0.78,96,97
14:31:25,86.00,0.79,96,97
14:31:26,86.00,0.78,96,97
14:31:27,85.00,0.79,96,97
14:31:28,88.00,0.78,96,97
14:31:29,86.00,0.79,96,97
14:31:30,86.00,0.77,96,97
14:31:31,81.00,0.80,96,97
14:31:32,89.00,0.78,96,97
14:31:33,87.00,0.79,96,97
14:31:34,82.00,0.80,96,97
14:31:35,94.00,0.80,98,99
14:31:36,85.00,0.79,98,99
14:31:37,88.12,0.78,98,99
14:31:38,86.00,0.76,98,99
14:31:39,84.00,0.78,98,99
14:31:40,93.00,0.78,98,99
14:31:41,87.00,0.80,98,99
14:31:42,89.00,0.78,98,99
14:31:43,89.00,0.80,98,99
14:31:44,83.00,0.77,98,99
14:31:45,89.00,0.76,98,99
14:31:46,86.00,0.80,98,99
14:31:47,86.00,0.79,98,99
14:31:48,88.00,0.79,98,99
14:31:49,87.00,0.77,98,99
14:31:50,86.00,0.80,98,99
14:31:51,88.00,0.78,98,99
14:31:52,88.00,0.77,98,99
14:31:53,89.00,0.78,98,99
14:31:54,86.00,0.80,98,99
14:31:55,85.00,0.78,98,99
14:31:56,89.00,0.80,98,99
14:31:57,88.00,0.77,98,99
14:31:58,82.00,0.79,98,99
14:31:59,89.00,0.77,98,99
14:32:00,92.00,0.76,98,99
14:32:01,86.00,0.80,98,99
14:32:02,89.11,0.78,98,99
14:32:03,89.00,0.79,98,99
14:32:04,84.00,0.78,98,99
14:32:05,86.00,0.80,100,101
14:32:06,86.00,0.78,100,101
14:32:07,89.00,0.77,100,101
14:32:08,85.00,0.77,100,101
14:32:09,88.00,0.77,100,101
14:32:10,88.00,0.80,100,101
14:32:11,87.00,0.78,100,101
14:32:12,90.00,0.79,100,101
14:32:13,89.00,0.78,100,101
14:32:14,91.00,0.79,100,101
14:32:15,86.00,0.77,100,101
14:32:16,88.00,0.80,100,101
14:32:17,84.00,0.78,100,101
14:32:18,84.00,0.78,100,101
14:32:19,86.00,0.78,100,101
14:32:20,86.00,0.80,100,101
14:32:21,89.00,0.78,100,101
14:32:22,89.00,0.78,100,101
14:32:23,90.00,0.76,100,101
14:32:24,84.00,0.76,100,101
14:32:25,91.00,0.78,100,101
14:32:26,88.00,0.78,100,101
14:32:27,88.00,0.80,100,101
14:32:28,90.00,0.79,100,101
14:32:29,92.00,0.80,100,101
14:32:30,88.00,0.79,100,101
14:32:31,89.00,0.80,100,101
14:32:32,89.00,0.79,100,101
14:32:33,89.00,0.78,100,101
14:32:34,92.00,0.77,100,101
14:32:35,88.00,0.79,102,103
14:32:36,91.00,0.79,102,103
14:32:37,91.00,0.78,102,103
14:32:38,85.00,0.78,102,103
14:32:39,87.00,0.79,102,103
14:32:40,83.00,0.76,102,103
14:32:41,90.00,0.79,102,103
14:32:42,89.00,0.78,102,103
14:32:43,89.00,0.79,102,103
14:32:44,91.00,0.76,102,103
14:32:45,82.00,0.77,102,103
14:32:46,87.00,0.78,102,103
14:32:47,91.00,0.80,102,103
14:32:48,85.00,0.80,102,103
14:32:49,93.00,0.79,102,103
14:32:50,82.00,0.80,102,103
14:32:51,87.00,0.79,102,103
14:32:52,81.00,0.77,102,103
14:32:53,83.17,0.79,102,103
14:32:54,86.00,0.77,102,103
14:32:55,86.00,0.78,102,103
14:32:56,92.00,0.81,102,103
14:32:57,91.00,0.81,102,103
14:32:58,91.00,0.79,102,103
14:32:59,81.00,0.77,102,103
14:33:00,91.00,0.78,102,103
14:33:01,86.00,0.77,102,103
14:33:02,87.00,0.80,102,103
14:33:03,85.00,0.80,102,103
14:33:04,89.00,0.78,102,103
14:33:05,86.00,0.80,104,105
14:33:06,83.00,0.78,104,105
14:33:07,90.00,0.79,104,105
14:33:08,89.00,0.78,104,105
14:33:09,86.00,0.79,104,105
14:33:10,84.00,0.80,104,105
14:33:11,87.00,0.77,104,105
14:33:12,86.14,0.79,104,105
14:33:13,90.00,0.78,104,105
14:33:14,91.00,0.78,104,105
14:33:15,92.00,0.78,104,105
